time,open,high,low,close,volume,tick_volume,real_volume,spread,symbol,timeframe,data_source,analysis_volume,volume_is_proxy,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,return_1,log_return_1,range_pct,body_pct,upper_wick_pct,lower_wick_pct,ema_20,ema_50,sma_50,sma_200,atr_pct,close_zscore_20,rolling_high_20,rolling_low_20,ema_20_over_50,realized_vol_20,realized_vol_60,distance_to_20_high_pct,distance_to_20_low_pct,pivot_point,pivot_support_1,pivot_resistance_1,pivot_support_2,pivot_resistance_2,fib_236_20,fib_382_20,fib_500_20,fib_618_20,trend_regime,trend_strength_regime
2026-04-03 13:00:00+00:00,1.1532695293426514,1.1542012691497803,1.1531364917755127,1.1539349555969238,0,,,,EURUSD,1h,yfinance,1384.3170225023694,True,994.7229454975844,1731.448516563794,,,-0.00518520539002325,,-2.234730728134863,,,1000.4615310363995,,,,,,0.0,0.0,1.1542771021525067,1.1550362984339397,1.1535179058710736,0.13154489160658298,0.2746652848871913,0.0,0.0,,,,,,0.0007178926467895509,,,,,,,,,,,,,,,,,,1.1538696885108948,,,1.1538696885108948,,0.0,0.0,0.0,,1.1715122537179428,1.1688384673992793,,,,,1.1550839638710022,0.0,0.0,,,,,,,,,,,,,,,,,,1.1534047828876761,0.046158097996973346,0.0461474484238833,0.0,0.00046158097996973346,0.0004614744842388742,0.0009227360425326357,0.0005766583731994147,0.00023078731740012404,0.00011529035193309688,1.154158101691633,1.154056258589859,,,0.0006221257474761124,,,,8.824795239914529e-05,,,,,1.1536250511805217,1.1523823340733848,1.1546452840169272,1.1513621012369792,1.1558880011240642,,,,,bullish,ranging
2026-04-03 14:00:00+00:00,1.1539349555969238,1.1539349555969238,1.1524720191955566,1.1524720191955566,0,,,,EURUSD,1h,yfinance,2537.1705964037433,True,-1542.4476509061587,-805.7220798399492,,,-0.026834634563187916,,-5.451306501279239,,,1000.4615310363995,,,,,,0.0,0.0,1.1541884501775106,1.1550806244214376,1.1532962759335836,0.15459767315982828,-0.46193708439675496,0.0,1.0,,,,,,0.0007923970222473147,,,,,1.1541239619255066,,1.153934625321801,,,,,,,,,,,1.153803288936615,,,1.153803288936615,,0.0,0.0,0.0,,1.1715122537179428,1.1688384673992793,,,,,1.1550343809604644,0.0,0.0,,,,,,,,,,,,,,,,,,1.1533504207464336,-0.12677806441961925,-0.1268584957944574,-0.12677806441961925,-0.0012677806441961925,-0.001268584957944561,0.001269389952207551,0.001269389952207551,0.0,0.0,1.1539975224062924,1.1539941315547884,,,0.0006875629161048266,,,,2.938361133075773e-06,,,,,1.1537575721740723,1.1533138751983643,1.1543786525726318,1.1526927947998047,1.1548223495483398,,,,,bullish,ranging
2026-04-03 15:00:00+00:00,1.1524720191955566,1.1531364917755127,1.1524720191955566,1.1524720191955566,0,,,,EURUSD,1h,yfinance,576.5628743159135,True,-2119.0105252220724,-229.15920552403566,,,-0.04601036062581442,,-5.451306501279239,,,1000.4615310363995,,,,,,0.0,0.0,1.1540687322616576,1.1549341797828674,1.153203284740448,0.14998197195995613,-0.4224782710506493,0.0,1.0,,,,,,0.0007796045780181887,,,,,1.154002050558726,,1.1537096089946866,,,,,,,,,,,1.153803288936615,,,1.153803288936615,,0.0,0.0,0.0,,1.1715122537179428,1.1688384673992793,,,,,1.154931886489868,0.0,0.0,,,,,,,,,,,-0.1267780644196205,,,,,,,1.1532622506939825,0.0,0.0,-0.12677806441961925,0.0,0.0,0.0005765628743159135,0.0,0.0005765628743159135,0.0,1.1538522363862223,1.1539344408740342,,,0.0006764629119259353,,,,-7.123843859768719e-05,,,,,1.152959664662679,1.151984373728434,1.1534473101298013,1.1514967282613118,1.1544226010640461,,,,,bearish,ranging
2026-04-03 16:00:00+00:00,1.1524720191955566,1.1524720191955566,1.1520737409591675,1.152339220046997,0,,,,EURUSD,1h,yfinance,460.85568666534596,True,-1965.4839226304741,-690.0148921893816,,-0.6292825205241996,-0.04592224128965492,,-5.504410821192121,1.1537171873881669,38.417583319522265,1000.3462480297188,,,,,,0.0,0.0,1.1538825352986655,1.1547345360120138,1.1530305345853171,0.14767546735211073,-0.40570068046257995,0.0,1.0,,,,,,0.0007414719438552859,0.10586185117612644,,,,1.1538801689942677,,1.1534987799258112,,,,,,,,,,,1.1536041498184204,,,1.1536041498184204,,0.0,0.0,0.0,,1.1715122537179428,1.1688384673992793,,,,,1.1548334917980956,0.0,0.0,27.794254054682554,,,,,,8.673469387755102,,-91.3265306122449,,-0.12676169988586383,,,,,,,1.153145482210778,-0.01152298245403749,-0.011523646400662946,-0.13828643825953835,-0.00011522982454037489,-0.00011523646400665461,0.0003456258621249711,0.00011524310398300444,0.0,0.00023038275814196666,1.1537081395920104,1.1538718831945425,,,0.0006434493688629687,,,,-0.00014190795782176302,,,,,1.152693510055542,1.1522505283355713,1.1529150009155273,1.152029037475586,1.153357982635498,,,,,bearish,ranging
2026-04-03 17:00:00+00:00,1.1522064208984375,1.1524720191955566,1.1520737409591675,1.1522064208984375,0,,,,EURUSD,1h,yfinance,460.90880169594755,True,-2119.3041303200825,-1150.9236938853292,,-0.5481290599391474,0.0,-0.00912729553024642,-5.557527382152662,1.1536629279854145,37.09612274923903,1000.3462480297188,,,,,,0.0,0.0,1.153643047809601,1.1544682145118714,1.1528178811073304,0.14305407618712485,-0.37050707887899054,0.0,1.0,,,,,,0.0007071525731086733,0.12247438006155074,,,,1.1537139316399891,,1.1532999554600614,,0.8356723422585984,1.1517786292425238,-0.3161062869839254,,,,-13.695449934402387,-13.695449934402387,0.0,1.1536041498184204,,,1.1536041498184204,,0.0,0.0,0.0,,1.1715122537179428,1.1688384673992793,,,,,1.1546679067477599,0.0,0.0,26.704774974992134,,,,,,4.334787350054525,,-95.66521264994547,,-0.1728336560236361,,,,,,,1.1529753406861663,-0.01152431039830315,-0.011524974497975626,-0.14979481209945744,-0.0001152431039830315,-0.00011524974497976361,0.000345665697712916,0.0,0.00023051277297347406,0.00011515292473944193,1.153565118764051,1.1538065709476364,,,0.0006137377472321915,,,,-0.00020926573800583714,,,,,1.1522949934005737,1.1521179676055908,1.15251624584198,1.1518967151641846,1.152693271636963,,,,,bearish,ranging
2026-04-03 18:00:00+00:00,1.152339220046997,1.152339220046997,1.1516757011413574,1.1518083810806274,0,,,,EURUSD,1h,yfinance,921.5258670945985,True,-2672.285875935598,-2072.449560979928,,-0.5222254782686393,-0.019110786935745413,-0.010217984966692437,-5.875876578609637,1.15354718146439,35.279040940978646,1000.3462480297188,,,,,,0.0,0.0,1.1533770442008973,1.1542152404785155,1.1525388479232788,0.14534644708472064,-0.43573734586774776,0.0,1.0,,,,,,0.0007027892063617709,0.1414327257335341,,,,1.15350341796875,,1.15307048247861,,0.8075283554385245,1.1444589534118257,-0.33693059797330116,,,,-13.469290332135003,-13.582370133268695,0.11307980113369176,1.1534051299095154,,,1.1534051299095154,,0.0,9.498116282601703,35.79503978914123,,1.1715122537179428,1.1688384673992793,,,,,1.1545122568004442,0.0,0.0,23.70542263269749,,,,,,3.835946924004825,5.61473455393815,-96.16405307599517,,-0.21884158847330343,,,,,,,1.152741645883031,-0.03454587742183213,-0.0345518458846783,-0.1842889415891169,-0.0003454587742183213,-0.00034551845884677834,0.0005760670928762773,0.00046087437380130486,0.0,0.00011519271907497245,1.1533978104132487,1.153728210560695,,,0.0006101615667203372,,,,-0.00028637606710302244,,,,,1.1522507270177205,1.1520294348398843,1.1524277130762735,1.1518524487813313,1.1526490052541096,,,,,bearish,ranging
2026-04-03 19:00:00+00:00,1.1518083810806274,1.1520737409591675,1.1518083810806274,1.1519410610198975,0,,,,EURUSD,1h,yfinance,345.5516215566129,True,-2672.285875935598,-1726.897939423315,,-0.441072157349864,-0.005099030612740847,-0.009814952842936637,-5.836071547741753,1.1534754771386297,28.7317788593043,1000.4614806340459,,,,,,0.0,0.0,1.1531065940856933,1.1539313316345214,1.1522818565368653,0.14304619417808442,-0.2066084643848994,0.0,1.0,,,,,,0.0006590462735795977,0.15681393312719044,,,,1.1532817482948303,,1.1528967253311158,,0.8592330573197202,1.2049659481125032,-0.345732890792783,,,,-13.227920781764446,-13.464220349433944,0.2362995676694979,1.1533384323120117,,,1.1534051299095154,,0.0,9.244777035867518,34.840293800864366,,1.1715122537179428,1.1688384673992793,,,,,1.1542853323477174,0.0,0.0,26.662273592108733,,,,,,7.67189384800965,5.280876040689667,-92.32810615199035,,-0.23038572314727093,,,,,,,1.1526013569701858,0.011519271907500794,0.011518608490318494,-0.17279089842588968,0.00011519271907500794,0.0001151860849032113,0.00023035890248160492,0.00011517945124080246,0.00011517945124080246,0.0,1.1532590723757867,1.1536581262649774,,,0.0005721180500294832,,,,-0.00034590307137405407,,,,,1.1519411007563274,1.1515429814656577,1.1522065003712973,1.1512775818506877,1.152604619661967,,,,,bearish,ranging
2026-04-03 20:00:00+00:00,1.1519410610198975,1.1532695293426514,1.1518083810806274,1.1522064208984375,0,,,,EURUSD,1h,yfinance,1498.4895390776792,True,-3354.3510744763807,-228.40840034563576,,-0.3212562774308589,0.05829951003032353,-0.007845391381511203,-5.49088114213953,1.153337138287189,33.352783704759744,1000.4614806340459,,,,,,0.0,0.0,1.1528626243273417,1.1537801305452982,1.1519451181093852,0.1591700864605328,0.14239837504007594,0.0,0.0,,,,,,0.0007392564724240305,0.16847507785973506,,,,1.1530821919441223,,1.1527905246491652,,0.823721023392121,1.0941799053351746,-0.27045888194305356,,,,-12.998793808704558,-13.347863714251599,0.3490699055470401,1.153271734714508,,,1.1534051299095154,,0.0,19.15857930536648,30.08233908370367,,1.1715122537179428,1.1688384673992793,,,,,1.1540765618512085,0.0,0.0,32.31241672896455,,,,,,15.3437876960193,8.950542822677924,-84.6562123039807,,-0.2074029043014421,,,,,,,1.1525320594122512,0.023035890248168656,0.023033237394359807,-0.14979481209945744,0.00023035890248168656,0.00023033237394368868,0.0012681306365959926,0.00023030584947888387,0.0009226718623776668,0.00011515292473944193,1.1531588198541345,1.1536011966427602,,,0.0006416007227659714,,,,-0.00038347462703147706,,,,,1.1519410610198975,1.1518083810806274,1.1520737409591675,1.1516757011413574,1.1522064208984375,,,,,bearish,ranging
2026-04-03 21:00:00+00:00,1.152339220046997,1.152339220046997,1.1522064208984375,1.1522064208984375,0,,,,EURUSD,1h,yfinance,115.25638648673703,True,-3469.607460963118,-113.15201385889873,,-0.2753625235121648,-0.0306642155010195,-0.013568442321226367,-5.49088114213953,1.1532494863121676,29.07138669774936,1000.4614806340459,,,,,,0.0,0.0,1.1526142477989196,1.153491699695587,1.1517367959022522,0.15225421659380922,0.2676072602777083,0.0,0.0,,,,,,0.0006786107400375844,0.17937974829079403,,,,1.1528826355934143,,1.1527006625336687,,0.8024849805826317,1.24705973468462,-0.4445747541019882,,,,-12.76701788555168,-13.231694548511616,0.4646766629599366,1.1529384851455688,,,1.1534051299095154,,0.0,18.90587021983034,29.685541373421394,,1.1715122537179428,1.1688384673992793,,,,,1.1538844929944205,0.0,0.0,32.31241672896455,,,,,,15.3437876960193,12.786489746682749,-84.6562123039807,,-0.2074029043014421,,,,,,,1.1524769572765652,0.0,0.0,-0.14979481209945744,0.0,0.0,0.00011525638648673703,0.00011525638648673703,0.0,0.0,1.153068115191687,1.1535464995547475,,,0.0005889662891380479,,,,-0.00041470748101191113,,,,,1.152428110440572,1.1515866915384927,1.1530478398005166,1.150966962178548,1.153889258702596,,,,,bearish,ranging
2026-04-05 23:00:00+00:00,1.1518083810806274,1.1519410610198975,1.1512778997421265,1.1512778997421265,0,,,,EURUSD,1h,yfinance,1381.8854449333062,True,-4851.492905896424,-1495.037458792205,-0.2713869437397925,-0.41932643032740735,-0.03183342471873724,-0.015292193235049564,-6.604492252046662,1.1530383614567923,27.220778198413996,1000.4614806340459,1.1532972693443297,1.1556032374427927,1.1509913012458668,0.39989136535005165,0.06214277128350218,0.0,0.0,1.1524016380310058,1.153119111061096,1.1516841650009155,0.12451787751988318,-0.28312232080552047,0.0,1.0,1.1512778997421265,1.1551345586776733,1.1532062292099,0.33440284981680873,0.0,0.0007036017816649295,0.1976839105635746,,,,1.1525834798812866,,1.1524817759503545,,0.7501040566067941,1.2382629483772505,-0.48815889177045635,,,0.001437103748321622,-12.535219138382164,-13.11561531349004,0.5803961751078752,1.1526064276695251,,,1.1532062292099,,0.0,17.19777880324534,36.03825203129441,-124.84193166082824,1.1715122537179428,1.1688384673992793,,,,,1.1537077896461754,0.0,0.0,24.616177841468726,,,,,,0.0,10.2291917973462,-100.0,,-0.3108467171834732,,,,,,,1.152298746363759,-0.08058635496814848,-0.08061884322642654,-0.23026045288859764,-0.0008058635496814848,-0.0008061884322642513,0.0005760218952518214,0.00046077609812522115,0.00011524579712660025,0.0,1.152897618482205,1.1534575348562135,,,0.0006111485175060935,-1.7070817442751238,1.1551345586776733,1.1512778997421265,-0.0004854243499118338,,,-0.0033387096824128992,0.0,1.1522506872812908,1.1521621545155845,1.152294953664144,1.1521178881327312,1.1523834864298503,1.1542243871688842,1.1536613149642945,1.1532062292099,1.1527511434555053,bearish,ranging
2026-04-06 00:00:00+00:00,1.151410460472107,1.1522064208984375,1.151410460472107,1.151543140411377,0,,,,EURUSD,1h,yfinance,921.6000396496247,True,-5465.846923640992,-573.4374191425802,-0.29437749308956396,-0.3245018243809288,0.017183650367686418,-0.014614363206385353,-6.392166616895758,1.1529201657266253,30.006386861864087,1000.6919750027314,1.1531776785850525,1.155584823363342,1.150770533806763,0.4174802934519108,0.16048195596338563,0.0,0.0,1.1521978815396625,1.152888472874959,1.151507290204366,0.11987373807245001,0.025956166243837158,0.0,0.0,1.1512778997421265,1.1551345586776733,1.1532062292099,0.33443752920009606,0.06877472799208705,0.0007260937191295401,0.21212860340866566,,,,1.1523175438245137,,1.1523373704828195,,0.7500025475630012,1.1934823148176454,-0.4434797672546442,,,0.00022488832473754883,-12.033591296572666,-12.961040453930414,0.9274491573577475,1.152273714542389,,,1.1532062292099,,0.0,18.206926776582634,32.84275309901641,-97.3111159101523,1.1715122537179428,1.1688384673992793,,,,,1.1534648006557704,0.0,0.0,29.76265643803255,,,,,,6.877472799208705,7.407086831742668,-93.1225272007913,,-0.2763607592911207,,,,,,,1.1521444792037556,0.023038804906261312,0.02303615138115611,-0.20727469723885728,0.00023038804906261312,0.0002303615138115626,0.0006912119905870116,0.0001152192519879203,0.0005759927385990913,0.0,1.1527686205706977,1.153382460564259,,,0.0006305397458840757,-1.3236850206307125,1.1551345586776733,1.1512778997421265,-0.0005322085384071862,0.002082629386164247,,-0.003109090832160377,0.00023038804906261312,1.1514989535013835,1.1510568459828696,1.1517200072606406,1.1508357922236125,1.1521621147791545,1.1542243871688842,1.1536613149642945,1.1532062292099,1.1527511434555053,bearish,ranging
